workerid,rt,trial_type,stim_type,stim_property,stim_determiner,trialNum,stim_prevalence,trial_num,response,stim_category
71,1485,implied_prevalence,accidental,cracked claws,generic,NA,NA,12,35,lorches
71,1274,implied_prevalence,accidental,wet feathers,generic,NA,NA,13,35,glippets
71,1537,implied_prevalence,accidental,itchy skin,generic,NA,NA,14,65,sapers
71,1645,implied_prevalence,accidental,itchy tails,generic,NA,NA,15,56,plovs
71,1485,implied_prevalence,accidental,muddy fur,generic,NA,NA,16,65,zoovs
71,1193,implied_prevalence,accidental,broken tails,generic,NA,NA,17,65,feps
71,1503,implied_prevalence,accidental,broken legs,generic,NA,NA,18,23,frams
71,1400,implied_prevalence,accidental,sore legs,generic,NA,NA,19,45,dorbs
72,18144,implied_prevalence,accidental,muddy feathers,generic,NA,NA,0,98,reesles
72,21590,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,1,98,kazzes
72,14105,implied_prevalence,accidental,broken tails,generic,NA,NA,2,95,taifels
72,8874,implied_prevalence,accidental,swollen skin,generic,NA,NA,3,97,kweps
72,8917,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,4,98,ollers
72,12058,implied_prevalence,accidental,sore teeth,generic,NA,NA,5,95,daiths
72,6804,implied_prevalence,accidental,rotting teeth,generic,NA,NA,6,95,feps
72,6960,implied_prevalence,accidental,cracked claws,generic,NA,NA,7,98,glippets
72,11999,implied_prevalence,accidental,infected scales,generic,NA,NA,8,97,zorbs
72,6330,implied_prevalence,accidental,sore legs,generic,NA,NA,9,98,moxes
72,5258,implied_prevalence,accidental,cracked shells,generic,NA,NA,10,95,krivels
72,5324,implied_prevalence,accidental,infected ears,generic,NA,NA,11,95,ludinos
72,6568,implied_prevalence,accidental,itchy skin,generic,NA,NA,12,99,elleps
72,5422,implied_prevalence,accidental,swollen ears,generic,NA,NA,13,95,mooks
72,8443,implied_prevalence,accidental,broken legs,generic,NA,NA,14,95,thups
72,5292,implied_prevalence,accidental,muddy fur,generic,NA,NA,15,97,zoovs
72,4979,implied_prevalence,accidental,wet feathers,generic,NA,NA,16,96,javs
72,4791,implied_prevalence,accidental,itchy tails,generic,NA,NA,17,95,frams
72,5014,implied_prevalence,accidental,rotting shells,generic,NA,NA,18,98,blins
72,5675,implied_prevalence,accidental,wet fur,generic,NA,NA,19,100,sapers
73,9908,truth_conditions,accidental,fungus-covered scales,generic,0,30,NA,True,ackles
73,4640,truth_conditions,accidental,itchy tails,generic,1,70,NA,True,frams
73,2641,truth_conditions,accidental,cracked shells,generic,2,90,NA,True,dorbs
73,3515,truth_conditions,accidental,broken tails,generic,3,70,NA,True,krivels
73,2853,truth_conditions,accidental,sore teeth,generic,4,70,NA,True,taifels
73,3292,truth_conditions,accidental,rotting teeth,generic,5,30,NA,False,reesles
73,2708,truth_conditions,accidental,rotting shells,generic,6,90,NA,True,luzaks
73,3806,truth_conditions,accidental,fungus-covered claws,generic,7,50,NA,True,javs
73,2200,truth_conditions,accidental,wet feathers,generic,8,50,NA,True,ludinos
73,2478,truth_conditions,accidental,itchy skin,generic,9,10,NA,False,ollers
73,2728,truth_conditions,accidental,swollen ears,generic,10,90,NA,True,feps
73,1576,truth_conditions,accidental,infected scales,generic,11,30,NA,False,zoovs
73,3886,truth_conditions,accidental,wet fur,generic,12,50,NA,True,trufts
73,2659,truth_conditions,accidental,muddy fur,generic,13,10,NA,False,elleps
73,2438,truth_conditions,accidental,cracked claws,generic,14,90,NA,True,kweps
73,1980,truth_conditions,accidental,infected ears,generic,15,10,NA,False,kazzes
73,2502,truth_conditions,accidental,sore legs,generic,16,70,NA,True,noobs
73,2364,truth_conditions,accidental,broken legs,generic,17,10,NA,False,plovs
73,1646,truth_conditions,accidental,muddy feathers,generic,18,30,NA,False,stups
73,2000,truth_conditions,accidental,swollen skin,generic,19,50,NA,True,blins
74,88786,truth_conditions,accidental,swollen skin,generic,0,50,NA,True,blins
74,37397,truth_conditions,accidental,rotting shells,generic,1,10,NA,False,mooks
74,28210,truth_conditions,accidental,fungus-covered claws,generic,2,30,NA,False,reesles
74,3848,truth_conditions,accidental,rotting teeth,generic,3,10,NA,True,ackles
74,5014,truth_conditions,accidental,swollen ears,generic,4,90,NA,True,javs
74,2420,truth_conditions,accidental,broken tails,generic,5,30,NA,True,plovs
74,2744,truth_conditions,accidental,cracked shells,generic,6,30,NA,False,frams
74,3986,truth_conditions,accidental,sore legs,generic,7,10,NA,False,noobs
74,3768,truth_conditions,accidental,wet fur,generic,8,50,NA,True,trufts
74,3548,truth_conditions,accidental,itchy tails,generic,9,50,NA,True,thups
74,3000,truth_conditions,accidental,broken legs,generic,10,10,NA,False,elleps
74,4368,truth_conditions,accidental,muddy fur,generic,11,70,NA,False,ludinos
74,5764,truth_conditions,accidental,fungus-covered scales,generic,12,50,NA,False,glippets
74,3936,truth_conditions,accidental,wet feathers,generic,13,70,NA,False,cheebas
74,3344,truth_conditions,accidental,muddy feathers,generic,14,90,NA,False,ollers
74,3622,truth_conditions,accidental,infected scales,generic,15,90,NA,True,feps
74,4462,truth_conditions,accidental,itchy skin,generic,16,70,NA,False,lorches
74,3588,truth_conditions,accidental,sore teeth,generic,17,90,NA,False,stups
74,3770,truth_conditions,accidental,cracked claws,generic,18,70,NA,True,kweps
74,3808,truth_conditions,accidental,infected ears,generic,19,30,NA,False,zorbs
75,14164,truth_conditions,accidental,fungus-covered claws,generic,0,10,NA,True,kweps
75,4679,truth_conditions,accidental,infected scales,generic,1,10,NA,True,moxes
75,5379,truth_conditions,accidental,wet fur,generic,2,90,NA,True,cheebas
75,4347,truth_conditions,accidental,wet feathers,generic,3,30,NA,True,ackles
75,2716,truth_conditions,accidental,swollen skin,generic,4,90,NA,True,javs
75,2719,truth_conditions,accidental,muddy fur,generic,5,70,NA,True,zorbs
75,2716,truth_conditions,accidental,fungus-covered scales,generic,6,30,NA,True,lorches
75,1896,truth_conditions,accidental,itchy skin,generic,7,90,NA,True,noobs
75,2720,truth_conditions,accidental,swollen ears,generic,8,10,NA,True,luzaks
75,3748,truth_conditions,accidental,muddy feathers,generic,9,10,NA,True,taifels
75,2646,truth_conditions,accidental,sore legs,generic,10,70,NA,True,daiths
75,2407,truth_conditions,accidental,rotting teeth,generic,11,50,NA,True,ollers
75,2444,truth_conditions,accidental,itchy tails,generic,12,30,NA,True,stups
75,2228,truth_conditions,accidental,cracked shells,generic,13,30,NA,True,blins
75,1724,truth_conditions,accidental,sore teeth,generic,14,50,NA,True,thups
75,1956,truth_conditions,accidental,broken legs,generic,15,50,NA,True,zoovs
75,1988,truth_conditions,accidental,rotting shells,generic,16,90,NA,True,reesles
75,1564,truth_conditions,accidental,cracked claws,generic,17,50,NA,True,sapers
75,1551,truth_conditions,accidental,infected ears,generic,18,70,NA,True,plovs
75,2040,truth_conditions,accidental,broken tails,generic,19,70,NA,True,ludinos
76,14630,implied_prevalence,accidental,sore legs,generic,NA,NA,0,100,frams
76,12101,implied_prevalence,accidental,infected ears,generic,NA,NA,1,100,taifels
76,7950,implied_prevalence,accidental,muddy fur,generic,NA,NA,2,100,ollers
76,5765,implied_prevalence,accidental,muddy feathers,generic,NA,NA,3,100,thups
76,5119,implied_prevalence,accidental,wet fur,generic,NA,NA,4,100,krivels
76,5649,implied_prevalence,accidental,sore teeth,generic,NA,NA,5,100,cheebas
76,5933,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,6,100,glippets
76,8549,implied_prevalence,accidental,broken legs,generic,NA,NA,7,100,moxes
76,4687,implied_prevalence,accidental,rotting shells,generic,NA,NA,8,100,ludinos
76,9665,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,9,100,daiths
76,5228,implied_prevalence,accidental,rotting teeth,generic,NA,NA,10,100,trufts
76,5242,implied_prevalence,accidental,wet feathers,generic,NA,NA,11,100,kazzes
76,5243,implied_prevalence,accidental,cracked claws,generic,NA,NA,12,100,zorbs
76,6219,implied_prevalence,accidental,broken tails,generic,NA,NA,13,100,elleps
76,5233,implied_prevalence,accidental,swollen ears,generic,NA,NA,14,100,luzaks
76,2917,implied_prevalence,accidental,itchy skin,generic,NA,NA,15,100,morseths
76,3603,implied_prevalence,accidental,infected scales,generic,NA,NA,16,100,kweps
76,4112,implied_prevalence,accidental,swollen skin,generic,NA,NA,17,100,sapers
76,3752,implied_prevalence,accidental,cracked shells,generic,NA,NA,18,100,ackles
76,4332,implied_prevalence,accidental,itchy tails,generic,NA,NA,19,100,zoovs
77,9108,implied_prevalence,accidental,rotting shells,generic,NA,NA,0,30,frams
77,11696,implied_prevalence,accidental,infected scales,generic,NA,NA,1,24,noobs
77,9531,implied_prevalence,accidental,swollen ears,generic,NA,NA,2,15,plovs
77,7824,implied_prevalence,accidental,wet fur,generic,NA,NA,3,90,morseths
77,9381,implied_prevalence,accidental,cracked claws,generic,NA,NA,4,20,kweps
77,7156,implied_prevalence,accidental,sore teeth,generic,NA,NA,5,10,ollers
77,8486,implied_prevalence,accidental,muddy fur,generic,NA,NA,6,50,kazzes
77,6796,implied_prevalence,accidental,infected ears,generic,NA,NA,7,26,daiths
77,13044,implied_prevalence,accidental,muddy feathers,generic,NA,NA,8,56,moxes
77,6723,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,9,40,blins
77,5256,implied_prevalence,accidental,itchy skin,generic,NA,NA,10,13,javs
77,5931,implied_prevalence,accidental,broken legs,generic,NA,NA,11,2,thups
77,9625,implied_prevalence,accidental,cracked shells,generic,NA,NA,12,23,taifels
77,9505,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,13,14,ludinos
77,4912,implied_prevalence,accidental,itchy tails,generic,NA,NA,14,14,cheebas
77,6409,implied_prevalence,accidental,broken tails,generic,NA,NA,15,2,glippets
77,12712,implied_prevalence,accidental,wet feathers,generic,NA,NA,16,32,stups
77,6754,implied_prevalence,accidental,rotting teeth,generic,NA,NA,17,15,dorbs
77,7436,implied_prevalence,accidental,sore legs,generic,NA,NA,18,15,luzaks
77,7450,implied_prevalence,accidental,swollen skin,generic,NA,NA,19,12,zoovs
78,15236,truth_conditions,accidental,fungus-covered claws,generic,0,70,NA,True,morseths
78,3340,truth_conditions,accidental,rotting shells,generic,1,50,NA,False,ackles
78,2790,truth_conditions,accidental,itchy tails,generic,2,10,NA,False,zoovs
78,6228,truth_conditions,accidental,cracked shells,generic,3,50,NA,False,moxes
78,3679,truth_conditions,accidental,muddy feathers,generic,4,90,NA,True,mooks
78,1947,truth_conditions,accidental,itchy skin,generic,5,30,NA,False,zorbs
78,1890,truth_conditions,accidental,sore legs,generic,6,30,NA,False,stups
78,1169,truth_conditions,accidental,cracked claws,generic,7,30,NA,False,noobs
78,1633,truth_conditions,accidental,broken legs,generic,8,50,NA,False,luzaks
78,1796,truth_conditions,accidental,infected ears,generic,9,10,NA,False,feps
78,1739,truth_conditions,accidental,rotting teeth,generic,10,70,NA,True,reesles
78,1575,truth_conditions,accidental,muddy fur,generic,11,50,NA,False,plovs
78,2444,truth_conditions,accidental,fungus-covered scales,generic,12,90,NA,True,krivels
78,4575,truth_conditions,accidental,wet feathers,generic,13,70,NA,True,ludinos
78,2363,truth_conditions,accidental,swollen skin,generic,14,90,NA,True,glippets
78,2063,truth_conditions,accidental,sore teeth,generic,15,70,NA,True,lorches
78,1576,truth_conditions,accidental,swollen ears,generic,16,30,NA,False,kweps
78,3723,truth_conditions,accidental,infected scales,generic,17,10,NA,False,taifels
78,2958,truth_conditions,accidental,wet fur,generic,18,10,NA,False,elleps
78,3028,truth_conditions,accidental,broken tails,generic,19,90,NA,True,blins
79,16062,implied_prevalence,accidental,wet feathers,generic,NA,NA,0,100,taifels
79,10775,implied_prevalence,accidental,cracked shells,generic,NA,NA,1,100,stups
79,7743,implied_prevalence,accidental,cracked claws,generic,NA,NA,2,100,morseths
79,6056,implied_prevalence,accidental,swollen skin,generic,NA,NA,3,100,elleps
79,6336,implied_prevalence,accidental,itchy skin,generic,NA,NA,4,100,zorbs
79,5103,implied_prevalence,accidental,sore legs,generic,NA,NA,5,100,trufts
79,5224,implied_prevalence,accidental,swollen ears,generic,NA,NA,6,100,plovs
79,6216,implied_prevalence,accidental,broken legs,generic,NA,NA,7,100,daiths
79,6848,implied_prevalence,accidental,infected ears,generic,NA,NA,8,100,lorches
79,7056,implied_prevalence,accidental,muddy fur,generic,NA,NA,9,100,noobs
79,5775,implied_prevalence,accidental,wet fur,generic,NA,NA,10,100,feps
79,8240,implied_prevalence,accidental,infected scales,generic,NA,NA,11,100,kweps
79,51672,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,12,100,krivels
79,10896,implied_prevalence,accidental,muddy feathers,generic,NA,NA,13,100,moxes
79,12872,implied_prevalence,accidental,sore teeth,generic,NA,NA,14,100,blins
79,7336,implied_prevalence,accidental,rotting teeth,generic,NA,NA,15,100,sapers
79,7750,implied_prevalence,accidental,itchy tails,generic,NA,NA,16,100,ackles
79,8494,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,17,100,frams
79,6815,implied_prevalence,accidental,broken tails,generic,NA,NA,18,100,thups
79,6096,implied_prevalence,accidental,rotting shells,generic,NA,NA,19,100,luzaks
80,13136,truth_conditions,accidental,swollen ears,generic,0,10,NA,False,mooks
80,5416,truth_conditions,accidental,itchy skin,generic,1,50,NA,True,ollers
80,6927,truth_conditions,accidental,broken tails,generic,2,10,NA,False,ludinos
80,4019,truth_conditions,accidental,wet feathers,generic,3,30,NA,False,stups
80,2449,truth_conditions,accidental,swollen skin,generic,4,70,NA,True,ackles
80,4129,truth_conditions,accidental,rotting teeth,generic,5,50,NA,True,frams
80,2925,truth_conditions,accidental,cracked claws,generic,6,90,NA,True,javs
80,2981,truth_conditions,accidental,sore teeth,generic,7,10,NA,False,morseths
80,2643,truth_conditions,accidental,sore legs,generic,8,30,NA,False,kazzes
80,2990,truth_conditions,accidental,fungus-covered scales,generic,9,50,NA,True,glippets
80,2786,truth_conditions,accidental,cracked shells,generic,10,30,NA,False,lorches
80,3191,truth_conditions,accidental,fungus-covered claws,generic,11,70,NA,True,dorbs
80,2784,truth_conditions,accidental,muddy fur,generic,12,10,NA,False,noobs
80,3334,truth_conditions,accidental,infected scales,generic,13,90,NA,True,krivels
80,2072,truth_conditions,accidental,wet fur,generic,14,70,NA,True,trufts
80,2582,truth_conditions,accidental,muddy feathers,generic,15,90,NA,True,elleps
80,3866,truth_conditions,accidental,broken legs,generic,16,50,NA,True,sapers
80,2916,truth_conditions,accidental,infected ears,generic,17,30,NA,False,taifels
80,3434,truth_conditions,accidental,itchy tails,generic,18,90,NA,True,cheebas
80,2472,truth_conditions,accidental,rotting shells,generic,19,70,NA,True,zorbs
81,7432,implied_prevalence,accidental,rotting teeth,generic,NA,NA,0,80,taifels
81,6609,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,1,80,zorbs
81,4243,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,2,80,mooks
81,5383,implied_prevalence,accidental,muddy feathers,generic,NA,NA,3,70,ollers
81,3153,implied_prevalence,accidental,infected scales,generic,NA,NA,4,80,stups
81,3539,implied_prevalence,accidental,muddy fur,generic,NA,NA,5,70,glippets
81,3416,implied_prevalence,accidental,wet fur,generic,NA,NA,6,70,feps
81,4180,implied_prevalence,accidental,cracked shells,generic,NA,NA,7,70,luzaks
81,3321,implied_prevalence,accidental,cracked claws,generic,NA,NA,8,70,kweps
81,3243,implied_prevalence,accidental,broken legs,generic,NA,NA,9,70,cheebas
81,3041,implied_prevalence,accidental,swollen skin,generic,NA,NA,10,70,daiths
81,3267,implied_prevalence,accidental,infected ears,generic,NA,NA,11,70,thups
81,3221,implied_prevalence,accidental,itchy skin,generic,NA,NA,12,70,trufts
81,3416,implied_prevalence,accidental,sore legs,generic,NA,NA,13,70,frams
81,2632,implied_prevalence,accidental,rotting shells,generic,NA,NA,14,70,elleps
81,2685,implied_prevalence,accidental,itchy tails,generic,NA,NA,15,70,reesles
81,2600,implied_prevalence,accidental,broken tails,generic,NA,NA,16,70,sapers
81,2484,implied_prevalence,accidental,swollen ears,generic,NA,NA,17,70,dorbs
81,3726,implied_prevalence,accidental,sore teeth,generic,NA,NA,18,80,krivels
81,2428,implied_prevalence,accidental,wet feathers,generic,NA,NA,19,70,noobs
82,8366,implied_prevalence,accidental,infected ears,generic,NA,NA,0,15,lorches
82,10687,implied_prevalence,accidental,rotting teeth,generic,NA,NA,1,51,ackles
82,5783,implied_prevalence,accidental,swollen skin,generic,NA,NA,2,37,mooks
82,7591,implied_prevalence,accidental,wet feathers,generic,NA,NA,3,67,frams
82,7071,implied_prevalence,accidental,broken legs,generic,NA,NA,4,24,trufts
82,5119,implied_prevalence,accidental,itchy tails,generic,NA,NA,5,33,kazzes
82,4799,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,6,78,zorbs
82,4264,implied_prevalence,accidental,rotting shells,generic,NA,NA,7,54,kweps
82,3551,implied_prevalence,accidental,muddy fur,generic,NA,NA,8,44,krivels
82,3935,implied_prevalence,accidental,itchy skin,generic,NA,NA,9,34,dorbs
82,3608,implied_prevalence,accidental,cracked shells,generic,NA,NA,10,89,javs
82,4743,implied_prevalence,accidental,infected scales,generic,NA,NA,11,23,ludinos
82,5167,implied_prevalence,accidental,sore legs,generic,NA,NA,12,28,daiths
82,7495,implied_prevalence,accidental,cracked claws,generic,NA,NA,13,90,noobs
82,3447,implied_prevalence,accidental,sore teeth,generic,NA,NA,14,78,elleps
82,3591,implied_prevalence,accidental,broken tails,generic,NA,NA,15,56,thups
82,5199,implied_prevalence,accidental,muddy feathers,generic,NA,NA,16,40,cheebas
82,5007,implied_prevalence,accidental,swollen ears,generic,NA,NA,17,18,luzaks
82,5703,implied_prevalence,accidental,wet fur,generic,NA,NA,18,67,ollers
82,5007,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,19,27,blins
83,5779,truth_conditions,accidental,infected ears,generic,0,30,NA,False,noobs
83,5500,truth_conditions,accidental,fungus-covered claws,generic,1,10,NA,False,glippets
83,3690,truth_conditions,accidental,broken tails,generic,2,10,NA,True,krivels
83,3069,truth_conditions,accidental,itchy tails,generic,3,50,NA,True,kazzes
83,2808,truth_conditions,accidental,cracked shells,generic,4,10,NA,False,frams
83,1734,truth_conditions,accidental,muddy fur,generic,5,70,NA,True,blins
83,26836,truth_conditions,accidental,itchy skin,generic,6,90,NA,True,zoovs
83,4289,truth_conditions,accidental,wet feathers,generic,7,50,NA,False,feps
83,1915,truth_conditions,accidental,sore teeth,generic,8,50,NA,False,dorbs
83,1862,truth_conditions,accidental,rotting shells,generic,9,50,NA,False,moxes
83,1966,truth_conditions,accidental,rotting teeth,generic,10,70,NA,True,plovs
83,1916,truth_conditions,accidental,infected scales,generic,11,30,NA,False,luzaks
83,949,truth_conditions,accidental,cracked claws,generic,12,70,NA,True,ackles
83,1053,truth_conditions,accidental,fungus-covered scales,generic,13,90,NA,True,sapers
83,1356,truth_conditions,accidental,swollen ears,generic,14,30,NA,False,elleps
83,1238,truth_conditions,accidental,muddy feathers,generic,15,30,NA,False,ludinos
83,1201,truth_conditions,accidental,wet fur,generic,16,90,NA,True,cheebas
83,984,truth_conditions,accidental,swollen skin,generic,17,70,NA,True,lorches
83,1188,truth_conditions,accidental,broken legs,generic,18,90,NA,True,daiths
83,1600,truth_conditions,accidental,sore legs,generic,19,10,NA,False,javs
84,5445,implied_prevalence,accidental,sore teeth,generic,NA,NA,0,100,krivels
84,4831,implied_prevalence,accidental,muddy fur,generic,NA,NA,1,100,blins
84,2576,implied_prevalence,accidental,cracked claws,generic,NA,NA,2,100,plovs
84,3407,implied_prevalence,accidental,rotting teeth,generic,NA,NA,3,75,reesles
84,3969,implied_prevalence,accidental,infected ears,generic,NA,NA,4,25,glippets
84,2432,implied_prevalence,accidental,infected scales,generic,NA,NA,5,20,trufts
84,2752,implied_prevalence,accidental,itchy tails,generic,NA,NA,6,66,taifels
84,2687,implied_prevalence,accidental,wet fur,generic,NA,NA,7,100,lorches
84,2303,implied_prevalence,accidental,broken legs,generic,NA,NA,8,5,zoovs
84,6751,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,9,10,stups
84,3715,implied_prevalence,accidental,rotting shells,generic,NA,NA,10,3,cheebas
84,2367,implied_prevalence,accidental,sore legs,generic,NA,NA,11,15,morseths
84,3696,implied_prevalence,accidental,broken tails,generic,NA,NA,12,13,zorbs
84,3471,implied_prevalence,accidental,cracked shells,generic,NA,NA,13,6,daiths
84,3104,implied_prevalence,accidental,muddy feathers,generic,NA,NA,14,60,noobs
84,3153,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,15,45,luzaks
84,3072,implied_prevalence,accidental,wet feathers,generic,NA,NA,16,85,kweps
84,4047,implied_prevalence,accidental,swollen ears,generic,NA,NA,17,41,ollers
84,2239,implied_prevalence,accidental,itchy skin,generic,NA,NA,18,50,ackles
84,3008,implied_prevalence,accidental,swollen skin,generic,NA,NA,19,36,feps
85,31329,implied_prevalence,accidental,wet fur,generic,NA,NA,0,100,zoovs
85,29761,implied_prevalence,accidental,muddy feathers,generic,NA,NA,1,100,lorches
85,55379,implied_prevalence,accidental,rotting shells,generic,NA,NA,2,100,morseths
85,46655,implied_prevalence,accidental,muddy fur,generic,NA,NA,3,75,cheebas
85,44726,implied_prevalence,accidental,sore teeth,generic,NA,NA,4,35,noobs
85,32939,implied_prevalence,accidental,swollen skin,generic,NA,NA,5,35,ollers
85,27599,implied_prevalence,accidental,broken tails,generic,NA,NA,6,1,trufts
85,31368,implied_prevalence,accidental,wet feathers,generic,NA,NA,7,20,moxes
85,20426,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,8,80,feps
85,17587,implied_prevalence,accidental,infected ears,generic,NA,NA,9,5,blins
85,29527,implied_prevalence,accidental,infected scales,generic,NA,NA,10,15,luzaks
85,28235,implied_prevalence,accidental,cracked claws,generic,NA,NA,11,15,sapers
85,24000,implied_prevalence,accidental,itchy skin,generic,NA,NA,12,23,kweps
85,24835,implied_prevalence,accidental,itchy tails,generic,NA,NA,13,52,dorbs
85,41283,implied_prevalence,accidental,broken legs,generic,NA,NA,14,1,reesles
85,23767,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,15,70,kazzes
85,21389,implied_prevalence,accidental,sore legs,generic,NA,NA,16,40,mooks
85,20753,implied_prevalence,accidental,cracked shells,generic,NA,NA,17,10,zorbs
85,23001,implied_prevalence,accidental,swollen ears,generic,NA,NA,18,18,ludinos
85,27422,implied_prevalence,accidental,rotting teeth,generic,NA,NA,19,25,stups
86,80198,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,0,5,lorches
86,20510,implied_prevalence,accidental,muddy fur,generic,NA,NA,1,95,moxes
86,205891,implied_prevalence,accidental,swollen ears,generic,NA,NA,2,20,mooks
86,42813,implied_prevalence,accidental,rotting shells,generic,NA,NA,3,15,thups
86,9462,implied_prevalence,accidental,rotting teeth,generic,NA,NA,4,30,ludinos
86,3968,implied_prevalence,accidental,cracked shells,generic,NA,NA,5,12,krivels
86,3967,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,6,50,ackles
86,4232,implied_prevalence,accidental,infected ears,generic,NA,NA,7,50,javs
86,4264,implied_prevalence,accidental,itchy skin,generic,NA,NA,8,10,feps
86,6727,implied_prevalence,accidental,broken tails,generic,NA,NA,9,10,dorbs
86,18418,implied_prevalence,accidental,itchy tails,generic,NA,NA,10,10,kazzes
86,6949,implied_prevalence,accidental,wet fur,generic,NA,NA,11,40,plovs
86,5955,implied_prevalence,accidental,wet feathers,generic,NA,NA,12,30,frams
86,3786,implied_prevalence,accidental,sore legs,generic,NA,NA,13,10,kweps
86,5777,implied_prevalence,accidental,infected scales,generic,NA,NA,14,15,blins
86,4355,implied_prevalence,accidental,muddy feathers,generic,NA,NA,15,20,stups
86,4736,implied_prevalence,accidental,sore teeth,generic,NA,NA,16,40,zoovs
86,8705,implied_prevalence,accidental,cracked claws,generic,NA,NA,17,20,zorbs
86,6067,implied_prevalence,accidental,swollen skin,generic,NA,NA,18,20,elleps
86,3927,implied_prevalence,accidental,broken legs,generic,NA,NA,19,20,noobs
87,20814,implied_prevalence,accidental,sore teeth,generic,NA,NA,0,60,moxes
87,7934,implied_prevalence,accidental,itchy skin,generic,NA,NA,1,80,noobs
87,6818,implied_prevalence,accidental,muddy fur,generic,NA,NA,2,90,frams
87,9828,implied_prevalence,accidental,swollen ears,generic,NA,NA,3,90,morseths
87,8935,implied_prevalence,accidental,wet fur,generic,NA,NA,4,50,ackles
87,5007,implied_prevalence,accidental,swollen skin,generic,NA,NA,5,40,blins
87,6824,implied_prevalence,accidental,wet feathers,generic,NA,NA,6,50,zorbs
87,6679,implied_prevalence,accidental,infected scales,generic,NA,NA,7,20,taifels
87,5535,implied_prevalence,accidental,sore legs,generic,NA,NA,8,70,sapers
87,7463,implied_prevalence,accidental,cracked shells,generic,NA,NA,9,100,kweps
87,3968,implied_prevalence,accidental,broken legs,generic,NA,NA,10,10,feps
87,5253,implied_prevalence,accidental,itchy tails,generic,NA,NA,11,40,daiths
87,5483,implied_prevalence,accidental,rotting shells,generic,NA,NA,12,60,elleps
87,5281,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,13,100,plovs
87,5430,implied_prevalence,accidental,cracked claws,generic,NA,NA,14,90,ollers
87,4704,implied_prevalence,accidental,broken tails,generic,NA,NA,15,10,stups
87,8081,implied_prevalence,accidental,rotting teeth,generic,NA,NA,16,30,glippets
87,6398,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,17,90,cheebas
87,3897,implied_prevalence,accidental,muddy feathers,generic,NA,NA,18,40,dorbs
87,5335,implied_prevalence,accidental,infected ears,generic,NA,NA,19,30,kazzes
88,7915,truth_conditions,accidental,rotting teeth,generic,0,10,NA,False,taifels
88,6730,truth_conditions,accidental,broken tails,generic,1,30,NA,False,feps
88,11555,truth_conditions,accidental,wet fur,generic,2,70,NA,False,zorbs
88,4985,truth_conditions,accidental,itchy skin,generic,3,90,NA,False,thups
88,6668,truth_conditions,accidental,sore legs,generic,4,10,NA,False,javs
88,5509,truth_conditions,accidental,infected scales,generic,5,30,NA,False,reesles
88,5234,truth_conditions,accidental,wet feathers,generic,6,70,NA,False,stups
88,4425,truth_conditions,accidental,swollen skin,generic,7,50,NA,False,noobs
88,4095,truth_conditions,accidental,muddy fur,generic,8,90,NA,False,ludinos
88,4098,truth_conditions,accidental,swollen ears,generic,9,70,NA,False,luzaks
88,4220,truth_conditions,accidental,itchy tails,generic,10,10,NA,False,trufts
88,3916,truth_conditions,accidental,muddy feathers,generic,11,50,NA,False,moxes
88,4549,truth_conditions,accidental,cracked shells,generic,12,50,NA,False,dorbs
88,4000,truth_conditions,accidental,sore teeth,generic,13,50,NA,False,frams
88,5051,truth_conditions,accidental,fungus-covered scales,generic,14,30,NA,False,kweps
88,4114,truth_conditions,accidental,fungus-covered claws,generic,15,10,NA,False,zoovs
88,4353,truth_conditions,accidental,infected ears,generic,16,90,NA,False,elleps
88,3878,truth_conditions,accidental,broken legs,generic,17,90,NA,False,lorches
88,5015,truth_conditions,accidental,rotting shells,generic,18,70,NA,False,sapers
88,4588,truth_conditions,accidental,cracked claws,generic,19,30,NA,False,ackles
89,5951,implied_prevalence,accidental,infected scales,generic,NA,NA,0,20,reesles
89,2493,implied_prevalence,accidental,cracked claws,generic,NA,NA,1,15,krivels
89,3442,implied_prevalence,accidental,wet fur,generic,NA,NA,2,3,kweps
89,1736,implied_prevalence,accidental,itchy tails,generic,NA,NA,3,25,ludinos
89,1023,implied_prevalence,accidental,broken tails,generic,NA,NA,4,20,frams
89,1175,implied_prevalence,accidental,swollen ears,generic,NA,NA,5,10,noobs
