Parameter,Item,Prevalence,Value,Probability
color,response0,delta,1.824869483243674,0.00008000000000000086
color,response1,gamma,0.604349956382066,0.00008000000000000086
color,response1,delta,1.3623540522530675,0.00008000000000000086
vague,response0,gamma,0.6402016759384423,0.00008000000000000086
vague,response0,delta,2.315705828368664,0.00008000000000000086
vague,response1,gamma,0.755910046864301,0.00008000000000000086
vague,response1,delta,2.332127990666777,0.00008000000000000086
accidental_low,response0,gamma,0.4156478301156312,0.00008000000000000086
accidental_low,response0,delta,1.4728654408827424,0.00008000000000000086
accidental_low,response1,gamma,0.21713914815336466,0.00008000000000000086
accidental_low,response1,delta,3.1936981482431293,0.00008000000000000086
part,response0,gamma,0.7885053418576717,0.00008000000000000086
part,response0,delta,2.576493681408465,0.00008000000000000086
part,response1,gamma,0.8833875416312367,0.00008000000000000086
part,response1,delta,3.774251416325569,0.00008000000000000086
accidental_high,response0,gamma,0.46953250491060317,0.00008000000000000086
accidental_high,response0,delta,1.450130739249289,0.00008000000000000086
accidental_high,response1,gamma,0.3967073664534837,0.00008000000000000086
accidental_high,response1,delta,1.9500208785757422,0.00008000000000000086
color,response0,gamma,0.4219288306776434,0.0008200000000000088
color,response0,delta,1.824869483243674,0.0008200000000000088
color,response1,gamma,0.604349956382066,0.0008200000000000088
color,response1,delta,1.3623540522530675,0.0008200000000000088
vague,response0,gamma,0.5856692935340106,0.0008200000000000088
vague,response0,delta,2.315705828368664,0.0008200000000000088
vague,response1,gamma,0.755910046864301,0.0008200000000000088
vague,response1,delta,2.332127990666777,0.0008200000000000088
accidental_low,response0,gamma,0.4156478301156312,0.0008200000000000088
accidental_low,response0,delta,1.4728654408827424,0.0008200000000000088
accidental_low,response1,gamma,0.21713914815336466,0.0008200000000000088
accidental_low,response1,delta,3.1936981482431293,0.0008200000000000088
part,response0,gamma,0.7885053418576717,0.0008200000000000088
part,response0,delta,2.576493681408465,0.0008200000000000088
part,response1,gamma,0.8833875416312367,0.0008200000000000088
part,response1,delta,3.774251416325569,0.0008200000000000088
accidental_high,response0,gamma,0.46953250491060317,0.0008200000000000088
accidental_high,response0,delta,1.450130739249289,0.0008200000000000088
accidental_high,response1,gamma,0.3967073664534837,0.0008200000000000088
accidental_high,response1,delta,1.9500208785757422,0.0008200000000000088
color,response0,gamma,0.4219288306776434,0.0010400000000000108
color,response0,delta,1.824869483243674,0.0010400000000000108
color,response1,gamma,0.604349956382066,0.0010400000000000108
color,response1,delta,1.3623540522530675,0.0010400000000000108
vague,response0,gamma,0.5856692935340106,0.0010400000000000108
vague,response0,delta,2.315705828368664,0.0010400000000000108
vague,response1,gamma,0.755910046864301,0.0010400000000000108
vague,response1,delta,2.332127990666777,0.0010400000000000108
accidental_low,response0,gamma,0.4156478301156312,0.0010400000000000108
accidental_low,response0,delta,1.4728654408827424,0.0010400000000000108
accidental_low,response1,gamma,0.23555126856081188,0.0010400000000000108
accidental_low,response1,delta,3.1936981482431293,0.0010400000000000108
part,response0,gamma,0.7885053418576717,0.0010400000000000108
part,response0,delta,2.576493681408465,0.0010400000000000108
part,response1,gamma,0.8833875416312367,0.0010400000000000108
part,response1,delta,3.774251416325569,0.0010400000000000108
accidental_high,response0,gamma,0.46953250491060317,0.0010400000000000108
accidental_high,response0,delta,1.450130739249289,0.0010400000000000108
accidental_high,response1,gamma,0.3967073664534837,0.0010400000000000108
accidental_high,response1,delta,1.9500208785757422,0.0010400000000000108
color,response0,gamma,0.4219288306776434,0.0008400000000000086
color,response0,delta,1.824869483243674,0.0008400000000000086
color,response1,gamma,0.604349956382066,0.0008400000000000086
color,response1,delta,1.3623540522530675,0.0008400000000000086
vague,response0,gamma,0.6056319687049836,0.0008400000000000086
vague,response0,delta,2.315705828368664,0.0008400000000000086
vague,response1,gamma,0.755910046864301,0.0008400000000000086
vague,response1,delta,2.332127990666777,0.0008400000000000086
accidental_low,response0,gamma,0.4156478301156312,0.0008400000000000086
accidental_low,response0,delta,1.4728654408827424,0.0008400000000000086
accidental_low,response1,gamma,0.23555126856081188,0.0008400000000000086
accidental_low,response1,delta,3.1936981482431293,0.0008400000000000086
part,response0,gamma,0.7885053418576717,0.0008400000000000086
part,response0,delta,2.576493681408465,0.0008400000000000086
part,response1,gamma,0.8833875416312367,0.0008400000000000086
part,response1,delta,3.774251416325569,0.0008400000000000086
accidental_high,response0,gamma,0.46953250491060317,0.0008400000000000086
accidental_high,response0,delta,1.450130739249289,0.0008400000000000086
accidental_high,response1,gamma,0.3967073664534837,0.0008400000000000086
accidental_high,response1,delta,1.9500208785757422,0.0008400000000000086
color,response0,gamma,0.4219288306776434,0.0004800000000000049
color,response0,delta,1.824869483243674,0.0004800000000000049
color,response1,gamma,0.604349956382066,0.0004800000000000049
color,response1,delta,1.3623540522530675,0.0004800000000000049
vague,response0,gamma,0.6056319687049836,0.0004800000000000049
vague,response0,delta,2.315705828368664,0.0004800000000000049
vague,response1,gamma,0.755910046864301,0.0004800000000000049
vague,response1,delta,2.332127990666777,0.0004800000000000049
accidental_low,response0,gamma,0.4156478301156312,0.0004800000000000049
accidental_low,response0,delta,1.4728654408827424,0.0004800000000000049
accidental_low,response1,gamma,0.23555126856081188,0.0004800000000000049
accidental_low,response1,delta,3.1936981482431293,0.0004800000000000049
part,response0,gamma,0.7885053418576717,0.0004800000000000049
part,response0,delta,2.576493681408465,0.0004800000000000049
part,response1,gamma,0.8833875416312367,0.0004800000000000049
part,response1,delta,3.774251416325569,0.0004800000000000049
accidental_high,response0,gamma,0.46953250491060317,0.0004800000000000049
accidental_high,response0,delta,1.450130739249289,0.0004800000000000049
accidental_high,response1,gamma,0.3974025067873299,0.0004800000000000049
accidental_high,response1,delta,1.9500208785757422,0.0004800000000000049
color,response0,gamma,0.4219288306776434,0.00018000000000000202
color,response0,delta,1.824869483243674,0.00018000000000000202
color,response1,gamma,0.604349956382066,0.00018000000000000202
color,response1,delta,1.3623540522530675,0.00018000000000000202
vague,response0,gamma,0.6056319687049836,0.00018000000000000202
vague,response0,delta,2.315705828368664,0.00018000000000000202
vague,response1,gamma,0.755910046864301,0.00018000000000000202
vague,response1,delta,2.332127990666777,0.00018000000000000202
accidental_low,response0,gamma,0.4156478301156312,0.00018000000000000202
accidental_low,response0,delta,1.4728654408827424,0.00018000000000000202
accidental_low,response1,gamma,0.23555126856081188,0.00018000000000000202
accidental_low,response1,delta,3.1936981482431293,0.00018000000000000202
part,response0,gamma,0.7865934339351952,0.00018000000000000202
part,response0,delta,2.576493681408465,0.00018000000000000202
part,response1,gamma,0.8833875416312367,0.00018000000000000202
part,response1,delta,3.774251416325569,0.00018000000000000202
accidental_high,response0,gamma,0.46953250491060317,0.00018000000000000202
accidental_high,response0,delta,1.450130739249289,0.00018000000000000202
accidental_high,response1,gamma,0.3974025067873299,0.00018000000000000202
accidental_high,response1,delta,1.9500208785757422,0.00018000000000000202
color,response0,gamma,0.4219288306776434,0.000760000000000008
color,response0,delta,1.824869483243674,0.000760000000000008
color,response1,gamma,0.604349956382066,0.000760000000000008
color,response1,delta,1.3623540522530675,0.000760000000000008
vague,response0,gamma,0.5871394402347505,0.000760000000000008
vague,response0,delta,2.315705828368664,0.000760000000000008
vague,response1,gamma,0.755910046864301,0.000760000000000008
vague,response1,delta,2.332127990666777,0.000760000000000008
accidental_low,response0,gamma,0.4156478301156312,0.000760000000000008
accidental_low,response0,delta,1.4728654408827424,0.000760000000000008
accidental_low,response1,gamma,0.23555126856081188,0.000760000000000008
accidental_low,response1,delta,3.1936981482431293,0.000760000000000008
part,response0,gamma,0.7865934339351952,0.000760000000000008
part,response0,delta,2.576493681408465,0.000760000000000008
part,response1,gamma,0.8833875416312367,0.000760000000000008
part,response1,delta,3.774251416325569,0.000760000000000008
accidental_high,response0,gamma,0.46953250491060317,0.000760000000000008
accidental_high,response0,delta,1.450130739249289,0.000760000000000008
accidental_high,response1,gamma,0.3974025067873299,0.000760000000000008
accidental_high,response1,delta,1.9500208785757422,0.000760000000000008
color,response0,gamma,0.4219288306776434,0.00020000000000000234
color,response0,delta,1.824869483243674,0.00020000000000000234
color,response1,gamma,0.604349956382066,0.00020000000000000234
color,response1,delta,1.3623540522530675,0.00020000000000000234
vague,response0,gamma,0.5871394402347505,0.00020000000000000234
vague,response0,delta,2.315705828368664,0.00020000000000000234
vague,response1,gamma,0.755910046864301,0.00020000000000000234
vague,response1,delta,2.332127990666777,0.00020000000000000234
accidental_low,response0,gamma,0.4156478301156312,0.00020000000000000234
accidental_low,response0,delta,1.4728654408827424,0.00020000000000000234
accidental_low,response1,gamma,0.23555126856081188,0.00020000000000000234
accidental_low,response1,delta,3.1936981482431293,0.00020000000000000234
part,response0,gamma,0.7865934339351952,0.00020000000000000234
part,response0,delta,2.576493681408465,0.00020000000000000234
part,response1,gamma,0.8833875416312367,0.00020000000000000234
part,response1,delta,3.774251416325569,0.00020000000000000234
accidental_high,response0,gamma,0.4614663631655276,0.00020000000000000234
accidental_high,response0,delta,1.450130739249289,0.00020000000000000234
accidental_high,response1,gamma,0.3974025067873299,0.00020000000000000234
accidental_high,response1,delta,1.9500208785757422,0.00020000000000000234
color,response0,gamma,0.4265412827953696,0.003540000000000036
color,response0,delta,1.824869483243674,0.003540000000000036
color,response1,gamma,0.604349956382066,0.003540000000000036
color,response1,delta,1.3623540522530675,0.003540000000000036
vague,response0,gamma,0.5871394402347505,0.003540000000000036
vague,response0,delta,2.315705828368664,0.003540000000000036
vague,response1,gamma,0.755910046864301,0.003540000000000036
vague,response1,delta,2.332127990666777,0.003540000000000036
accidental_low,response0,gamma,0.4156478301156312,0.003540000000000036
accidental_low,response0,delta,1.4728654408827424,0.003540000000000036
accidental_low,response1,gamma,0.23555126856081188,0.003540000000000036
accidental_low,response1,delta,3.1936981482431293,0.003540000000000036
part,response0,gamma,0.7865934339351952,0.003540000000000036
part,response0,delta,2.576493681408465,0.003540000000000036
part,response1,gamma,0.8833875416312367,0.003540000000000036
part,response1,delta,3.774251416325569,0.003540000000000036
accidental_high,response0,gamma,0.4614663631655276,0.003540000000000036
accidental_high,response0,delta,1.450130739249289,0.003540000000000036
accidental_high,response1,gamma,0.3974025067873299,0.003540000000000036
accidental_high,response1,delta,1.9500208785757422,0.003540000000000036
color,response0,gamma,0.4265412827953696,0.0000600000000000006
color,response0,delta,1.824869483243674,0.0000600000000000006
color,response1,gamma,0.604349956382066,0.0000600000000000006
color,response1,delta,1.3623540522530675,0.0000600000000000006
vague,response0,gamma,0.5871394402347505,0.0000600000000000006
vague,response0,delta,2.315705828368664,0.0000600000000000006
vague,response1,gamma,0.755910046864301,0.0000600000000000006
vague,response1,delta,2.332127990666777,0.0000600000000000006
accidental_low,response0,gamma,0.4156478301156312,0.0000600000000000006
accidental_low,response0,delta,1.4728654408827424,0.0000600000000000006
accidental_low,response1,gamma,0.23555126856081188,0.0000600000000000006
accidental_low,response1,delta,3.1936981482431293,0.0000600000000000006
part,response0,gamma,0.7865934339351952,0.0000600000000000006
part,response0,delta,2.576493681408465,0.0000600000000000006
part,response1,gamma,0.8833875416312367,0.0000600000000000006
